,Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons),Country of Origin Coordinates,Country of Asylum Coordinates,Country of Resettlement Coordinates
553,2019,COD,Dem. Rep. of the Congo,AGO,Angola,USA,United States of America,64,"[25.0, 0.0]","[18.5, -12.5]","[-97.0, 38.0]"
554,2019,COD,Dem. Rep. of the Congo,ZAF,South Africa,SWE,Sweden,1,"[25.0, 0.0]","[24.0, -29.0]","[15.0, 62.0]"
555,2019,COD,Dem. Rep. of the Congo,ZAF,South Africa,USA,United States of America,267,"[25.0, 0.0]","[24.0, -29.0]","[-97.0, 38.0]"
556,2019,ERI,Eritrea,AGO,Angola,USA,United States of America,4,"[39.0, 15.0]","[18.5, -12.5]","[-97.0, 38.0]"
557,2019,COD,Dem. Rep. of the Congo,NAM,Namibia,SWE,Sweden,2,"[25.0, 0.0]","[17.0, -22.0]","[15.0, 62.0]"
558,2019,SOM,Somalia,ZAF,South Africa,USA,United States of America,1,"[49.0, 10.0]","[24.0, -29.0]","[-97.0, 38.0]"
559,2019,SYR,Syrian Arab Rep.,MUS,Mauritius,SWE,Sweden,2,"[38.0, 35.0]","[57.55, -20.2833]","[15.0, 62.0]"
560,2019,COD,Dem. Rep. of the Congo,ZMB,Zambia,CAN,Canada,13,"[25.0, 0.0]","[30.0, -15.0]","[-95.0, 60.0]"
561,2019,COD,Dem. Rep. of the Congo,NAM,Namibia,USA,United States of America,59,"[25.0, 0.0]","[17.0, -22.0]","[-97.0, 38.0]"
562,2019,COD,Dem. Rep. of the Congo,MOZ,Mozambique,SWE,Sweden,7,"[25.0, 0.0]","[35.0, -18.25]","[15.0, 62.0]"
563,2019,SOM,Somalia,ZMB,Zambia,CAN,Canada,8,"[49.0, 10.0]","[30.0, -15.0]","[-95.0, 60.0]"
564,2019,COD,Dem. Rep. of the Congo,MOZ,Mozambique,USA,United States of America,79,"[25.0, 0.0]","[35.0, -18.25]","[-97.0, 38.0]"
565,2019,COD,Dem. Rep. of the Congo,MWI,Malawi,AUS,Australia,297,"[25.0, 0.0]","[34.0, -13.5]","[133.0, -27.0]"
566,2019,COD,Dem. Rep. of the Congo,MWI,Malawi,SWE,Sweden,25,"[25.0, 0.0]","[34.0, -13.5]","[15.0, 62.0]"
567,2019,COD,Dem. Rep. of the Congo,ZAF,South Africa,CAN,Canada,59,"[25.0, 0.0]","[24.0, -29.0]","[-95.0, 60.0]"
568,2019,COD,Dem. Rep. of the Congo,MWI,Malawi,USA,United States of America,229,"[25.0, 0.0]","[34.0, -13.5]","[-97.0, 38.0]"
569,2019,SOM,Somalia,MWI,Malawi,AUS,Australia,1,"[49.0, 10.0]","[34.0, -13.5]","[133.0, -27.0]"
570,2019,SOM,Somalia,MDG,Madagascar,SWE,Sweden,1,"[49.0, 10.0]","[47.0, -20.0]","[15.0, 62.0]"
571,2019,ERI,Eritrea,ZAF,South Africa,CAN,Canada,4,"[39.0, 15.0]","[24.0, -29.0]","[-95.0, 60.0]"
572,2019,AFG,Afghanistan,MDG,Madagascar,USA,United States of America,6,"[65.0, 33.0]","[47.0, -20.0]","[-97.0, 38.0]"
573,2019,COD,Dem. Rep. of the Congo,NAM,Namibia,CAN,Canada,99,"[25.0, 0.0]","[17.0, -22.0]","[-95.0, 60.0]"
574,2019,COD,Dem. Rep. of the Congo,MDG,Madagascar,USA,United States of America,8,"[25.0, 0.0]","[47.0, -20.0]","[-97.0, 38.0]"
