Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons)
2003,IRQ,Iraq,AZE,Azerbaijan,CAN,Canada,5
2003,IRN,Iran (Islamic Rep. of),TUR,Turkey,AUT,Austria,1
2003,AFG,Afghanistan,AZE,Azerbaijan,USA,United States of America,34
2003,ERI,Eritrea,TUR,Turkey,CAN,Canada,2
2003,SDN,Sudan,TUR,Turkey,SWE,Sweden,1
2003,IRN,Iran (Islamic Rep. of),TUR,Turkey,NOR,Norway,165
2003,SOM,Somalia,TUR,Turkey,USA,United States of America,2
2003,SOM,Somalia,AZE,Azerbaijan,CAN,Canada,3
2003,IRN,Iran (Islamic Rep. of),AZE,Azerbaijan,USA,United States of America,2
2003,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,426
2003,IRN,Iran (Islamic Rep. of),BIH,Bosnia and Herzegovina,AUS,Australia,1
2003,AFG,Afghanistan,UKR,Ukraine,SWE,Sweden,30
2003,AFG,Afghanistan,BLR,Belarus,DNK,Denmark,2
2003,IRQ,Iraq,TUR,Turkey,NOR,Norway,15
2003,SDN,Sudan,TUR,Turkey,USA,United States of America,6
2003,SDN,Sudan,AZE,Azerbaijan,CAN,Canada,1
2003,IRN,Iran (Islamic Rep. of),BIH,Bosnia and Herzegovina,USA,United States of America,1
2003,IRQ,Iraq,TUR,Turkey,CAN,Canada,100
2003,IRN,Iran (Islamic Rep. of),TUR,Turkey,AUS,Australia,346
2003,SYR,Syrian Arab Rep.,UKR,Ukraine,SWE,Sweden,1
2003,AFG,Afghanistan,RUS,Russian Federation,DNK,Denmark,30
2003,AFG,Afghanistan,UKR,Ukraine,NOR,Norway,16
2003,AFG,Afghanistan,RUS,Russian Federation,GBR,United Kingdom of Great Britain and Northern Ireland,1
2003,AFG,Afghanistan,BLR,Belarus,NLD,Netherlands,2
2003,AFG,Afghanistan,UKR,Ukraine,USA,United States of America,14
2003,IRQ,Iraq,ROU,Romania,CHE,Switzerland,1
2003,IRN,Iran (Islamic Rep. of),BIH,Bosnia and Herzegovina,CAN,Canada,1
2003,COD,Dem. Rep. of the Congo,UKR,Ukraine,NOR,Norway,1
2003,IRQ,Iraq,TUR,Turkey,DEU,Germany,65
2003,AFG,Afghanistan,RUS,Russian Federation,USA,United States of America,325
2003,SOM,Somalia,TUR,Turkey,CAN,Canada,15
2003,IRQ,Iraq,TUR,Turkey,AUS,Australia,31
2003,IRN,Iran (Islamic Rep. of),TUR,Turkey,DNK,Denmark,6
2003,COD,Dem. Rep. of the Congo,UKR,Ukraine,USA,United States of America,1
2003,AFG,Afghanistan,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,10
2003,AFG,Afghanistan,HRV,Croatia,NLD,Netherlands,1
2003,SOM,Somalia,RUS,Russian Federation,BRA,Brazil,3
2003,IRQ,Iraq,AZE,Azerbaijan,SWE,Sweden,4
2003,IRN,Iran (Islamic Rep. of),TUR,Turkey,CHE,Switzerland,1
2003,AFG,Afghanistan,RUS,Russian Federation,CAN,Canada,118
2003,COD,Dem. Rep. of the Congo,RUS,Russian Federation,USA,United States of America,3
2003,AFG,Afghanistan,UKR,Ukraine,CAN,Canada,7
2003,MMR,Myanmar,TUR,Turkey,AUS,Australia,1
2003,IRQ,Iraq,TUR,Turkey,DNK,Denmark,3
2003,IRN,Iran (Islamic Rep. of),UKR,Ukraine,USA,United States of America,4
2003,IRN,Iran (Islamic Rep. of),TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,13
2003,AFG,Afghanistan,RUS,Russian Federation,FIN,Finland,15
2003,AFG,Afghanistan,RUS,Russian Federation,NLD,Netherlands,37
2003,COD,Dem. Rep. of the Congo,UKR,Ukraine,BRA,Brazil,2
2003,SDN,Sudan,HRV,Croatia,SWE,Sweden,1
2003,IRQ,Iraq,TUR,Turkey,CHE,Switzerland,3
2003,COD,Dem. Rep. of the Congo,RUS,Russian Federation,CAN,Canada,24
2003,IRQ,Iraq,RUS,Russian Federation,USA,United States of America,5
2003,COD,Dem. Rep. of the Congo,UKR,Ukraine,CAN,Canada,3
2003,SYR,Syrian Arab Rep.,TUR,Turkey,AUS,Australia,5
2003,IRQ,Iraq,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,6
2003,IRN,Iran (Islamic Rep. of),TUR,Turkey,FIN,Finland,168
2003,COD,Dem. Rep. of the Congo,RUS,Russian Federation,NLD,Netherlands,2
2003,AFG,Afghanistan,RUS,Russian Federation,SWE,Sweden,23
2003,IRN,Iran (Islamic Rep. of),AZE,Azerbaijan,NOR,Norway,4
2003,IRN,Iran (Islamic Rep. of),RUS,Russian Federation,CAN,Canada,4
2003,SOM,Somalia,RUS,Russian Federation,USA,United States of America,18
2003,IRN,Iran (Islamic Rep. of),UKR,Ukraine,CAN,Canada,1
2003,AFG,Afghanistan,UKR,Ukraine,GBR,United Kingdom of Great Britain and Northern Ireland,1
2003,IRQ,Iraq,TUR,Turkey,FIN,Finland,31
2003,AFG,Afghanistan,TUR,Turkey,NLD,Netherlands,2
2003,COD,Dem. Rep. of the Congo,RUS,Russian Federation,SWE,Sweden,1
2003,AFG,Afghanistan,BLR,Belarus,NOR,Norway,2
2003,IRQ,Iraq,RUS,Russian Federation,CAN,Canada,30
2003,SDN,Sudan,RUS,Russian Federation,USA,United States of America,5
2003,SOM,Somalia,UKR,Ukraine,CAN,Canada,8
2003,IRN,Iran (Islamic Rep. of),UKR,Ukraine,GBR,United Kingdom of Great Britain and Northern Ireland,1
2003,SOM,Somalia,TUR,Turkey,FIN,Finland,1
2003,IRQ,Iraq,TUR,Turkey,NLD,Netherlands,1
2003,AFG,Afghanistan,TUR,Turkey,SWE,Sweden,2
2003,AFG,Afghanistan,RUS,Russian Federation,NOR,Norway,17
2003,SOM,Somalia,RUS,Russian Federation,CAN,Canada,6
2003,AFG,Afghanistan,TUR,Turkey,USA,United States of America,29
2003,AFG,Afghanistan,AZE,Azerbaijan,CAN,Canada,92
2003,AFG,Afghanistan,UKR,Ukraine,NLD,Netherlands,19
2003,IRN,Iran (Islamic Rep. of),TUR,Turkey,SWE,Sweden,135
2003,AFG,Afghanistan,TUR,Turkey,NOR,Norway,19
2003,IRQ,Iraq,AZE,Azerbaijan,NZL,New Zealand,17
2003,SDN,Sudan,RUS,Russian Federation,CAN,Canada,13
2003,IRN,Iran (Islamic Rep. of),TUR,Turkey,USA,United States of America,723
2003,IRN,Iran (Islamic Rep. of),AZE,Azerbaijan,CAN,Canada,17
2003,AFG,Afghanistan,TUR,Turkey,AUT,Austria,3
2003,IRN,Iran (Islamic Rep. of),UKR,Ukraine,NLD,Netherlands,2
2003,IRN,Iran (Islamic Rep. of),TUR,Turkey,NZL,New Zealand,7
2003,AFG,Afghanistan,TUR,Turkey,CAN,Canada,33
2003,IRQ,Iraq,TUR,Turkey,SWE,Sweden,83
2003,ERI,Eritrea,TUR,Turkey,NOR,Norway,2
2003,IRQ,Iraq,TUR,Turkey,USA,United States of America,7
2004,AFG,Afghanistan,AZE,Azerbaijan,NLD,Netherlands,4
2004,SYR,Syrian Arab Rep.,TUR,Turkey,SWE,Sweden,5
2004,SOM,Somalia,RUS,Russian Federation,USA,United States of America,11
2004,COD,Dem. Rep. of the Congo,UKR,Ukraine,CAN,Canada,1
2004,SOM,Somalia,RUS,Russian Federation,GBR,United Kingdom of Great Britain and Northern Ireland,1
2004,AFG,Afghanistan,TUR,Turkey,FIN,Finland,20
2004,IRQ,Iraq,AZE,Azerbaijan,NZL,New Zealand,5
2004,SYR,Syrian Arab Rep.,UKR,Ukraine,NLD,Netherlands,1
2004,IRN,Iran (Islamic Rep. of),UKR,Ukraine,DNK,Denmark,2
2004,COD,Dem. Rep. of the Congo,RUS,Russian Federation,CAN,Canada,2
2004,ERI,Eritrea,TUR,Turkey,FIN,Finland,2
2004,AFG,Afghanistan,BLR,Belarus,NLD,Netherlands,8
2004,AFG,Afghanistan,UKR,Ukraine,SWE,Sweden,8
2004,AFG,Afghanistan,TUR,Turkey,USA,United States of America,13
2004,IRN,Iran (Islamic Rep. of),UKR,Ukraine,CAN,Canada,2
2004,IRN,Iran (Islamic Rep. of),TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,4
2004,IRQ,Iraq,RUS,Russian Federation,CAN,Canada,36
2004,IRN,Iran (Islamic Rep. of),TUR,Turkey,FIN,Finland,134
2004,AFG,Afghanistan,HRV,Croatia,NLD,Netherlands,1
2004,IRQ,Iraq,UKR,Ukraine,SWE,Sweden,5
2004,IRN,Iran (Islamic Rep. of),TUR,Turkey,USA,United States of America,785
2004,IRQ,Iraq,UKR,Ukraine,CAN,Canada,4
2004,SOM,Somalia,RUS,Russian Federation,CAN,Canada,1
2004,IRQ,Iraq,TUR,Turkey,FIN,Finland,12
2004,AFG,Afghanistan,RUS,Russian Federation,NLD,Netherlands,8
2004,SOM,Somalia,UKR,Ukraine,SWE,Sweden,1
2004,IRQ,Iraq,TUR,Turkey,USA,United States of America,2
2004,SYR,Syrian Arab Rep.,UKR,Ukraine,CAN,Canada,8
2004,IRQ,Iraq,AZE,Azerbaijan,SWE,Sweden,2
2004,SDN,Sudan,RUS,Russian Federation,CAN,Canada,6
2004,SOM,Somalia,TUR,Turkey,FIN,Finland,35
2004,IRQ,Iraq,RUS,Russian Federation,NLD,Netherlands,8
2004,SOM,Somalia,TUR,Turkey,USA,United States of America,39
2004,AFG,Afghanistan,AZE,Azerbaijan,NOR,Norway,4
2004,IRN,Iran (Islamic Rep. of),TUR,Turkey,DEU,Germany,1
2004,AFG,Afghanistan,BLR,Belarus,SWE,Sweden,8
2004,AFG,Afghanistan,TUR,Turkey,CAN,Canada,7
2004,SDN,Sudan,TUR,Turkey,FIN,Finland,3
2004,SOM,Somalia,RUS,Russian Federation,NLD,Netherlands,2
2004,SDN,Sudan,TUR,Turkey,USA,United States of America,1
2004,IRN,Iran (Islamic Rep. of),AZE,Azerbaijan,NOR,Norway,5
2004,IRQ,Iraq,TUR,Turkey,DEU,Germany,30
2004,IRN,Iran (Islamic Rep. of),GEO,Georgia,SWE,Sweden,6
2004,AFG,Afghanistan,AZE,Azerbaijan,DNK,Denmark,3
2004,AFG,Afghanistan,AZE,Azerbaijan,USA,United States of America,86
2004,ERI,Eritrea,TUR,Turkey,CAN,Canada,1
2004,IRN,Iran (Islamic Rep. of),UKR,Ukraine,FIN,Finland,1
2004,IRN,Iran (Islamic Rep. of),TUR,Turkey,NLD,Netherlands,3
2004,AFG,Afghanistan,UKR,Ukraine,USA,United States of America,5
2004,AFG,Afghanistan,RUS,Russian Federation,DNK,Denmark,12
2004,AFG,Afghanistan,RUS,Russian Federation,NOR,Norway,6
2004,IRN,Iran (Islamic Rep. of),TUR,Turkey,AUS,Australia,227
2004,AFG,Afghanistan,RUS,Russian Federation,SWE,Sweden,13
2004,IRN,Iran (Islamic Rep. of),AZE,Azerbaijan,USA,United States of America,1
2004,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,298
2004,AFG,Afghanistan,TUR,Turkey,SWE,Sweden,11
2004,IRN,Iran (Islamic Rep. of),UKR,Ukraine,USA,United States of America,13
2004,IRQ,Iraq,UKR,Ukraine,FIN,Finland,1
2004,AFG,Afghanistan,UKR,Ukraine,NLD,Netherlands,4
2004,COD,Dem. Rep. of the Congo,RUS,Russian Federation,SWE,Sweden,2
2004,COD,Dem. Rep. of the Congo,RUS,Russian Federation,DNK,Denmark,1
2004,COD,Dem. Rep. of the Congo,RUS,Russian Federation,NOR,Norway,1
2004,IRN,Iran (Islamic Rep. of),BIH,Bosnia and Herzegovina,USA,United States of America,1
2004,IRQ,Iraq,TUR,Turkey,CAN,Canada,13
2004,IRN,Iran (Islamic Rep. of),TUR,Turkey,SWE,Sweden,235
2004,SOM,Somalia,UKR,Ukraine,USA,United States of America,5
2004,IRN,Iran (Islamic Rep. of),UKR,Ukraine,NLD,Netherlands,1
2004,SOM,Somalia,RUS,Russian Federation,SWE,Sweden,1
2004,IRQ,Iraq,RUS,Russian Federation,DNK,Denmark,5
2004,IRN,Iran (Islamic Rep. of),TUR,Turkey,NOR,Norway,81
2004,AFG,Afghanistan,AZE,Azerbaijan,CAN,Canada,16
2004,AFG,Afghanistan,RUS,Russian Federation,USA,United States of America,261
2004,SOM,Somalia,TUR,Turkey,CAN,Canada,10
2004,AFG,Afghanistan,AZE,Azerbaijan,GBR,United Kingdom of Great Britain and Northern Ireland,8
2004,AFG,Afghanistan,RUS,Russian Federation,FIN,Finland,7
2004,IRQ,Iraq,TUR,Turkey,SWE,Sweden,61
2004,SDN,Sudan,UKR,Ukraine,USA,United States of America,1
2004,IRQ,Iraq,UKR,Ukraine,NLD,Netherlands,4
2004,SDN,Sudan,RUS,Russian Federation,DNK,Denmark,1
2004,SYR,Syrian Arab Rep.,UKR,Ukraine,NOR,Norway,1
2004,IRN,Iran (Islamic Rep. of),AZE,Azerbaijan,CAN,Canada,13
2004,SDN,Sudan,TUR,Turkey,SWE,Sweden,5
2004,COD,Dem. Rep. of the Congo,RUS,Russian Federation,USA,United States of America,6
2004,SYR,Syrian Arab Rep.,TUR,Turkey,CAN,Canada,3
2004,AFG,Afghanistan,RUS,Russian Federation,GBR,United Kingdom of Great Britain and Northern Ireland,2
2004,IRQ,Iraq,RUS,Russian Federation,FIN,Finland,5
2004,SYR,Syrian Arab Rep.,UKR,Ukraine,USA,United States of America,1
2004,SOM,Somalia,UKR,Ukraine,NLD,Netherlands,1
2004,AFG,Afghanistan,UKR,Ukraine,DNK,Denmark,4
2004,AFG,Afghanistan,RUS,Russian Federation,CAN,Canada,107
2005,AFG,Afghanistan,AZE,Azerbaijan,USA,United States of America,12
2005,AFG,Afghanistan,TUR,Turkey,CAN,Canada,43
2005,AFG,Afghanistan,RUS,Russian Federation,FIN,Finland,10
2005,IRQ,Iraq,TUR,Turkey,SWE,Sweden,1
2005,IRN,Iran (Islamic Rep. of),TUR,Turkey,NOR,Norway,1
2005,IRN,Iran (Islamic Rep. of),TUR,Turkey,USA,United States of America,946
2005,IRN,Iran (Islamic Rep. of),AZE,Azerbaijan,USA,United States of America,8
2005,ERI,Eritrea,TUR,Turkey,CAN,Canada,3
2005,ERI,Eritrea,TUR,Turkey,FIN,Finland,1
2005,IRN,Iran (Islamic Rep. of),BLR,Belarus,NLD,Netherlands,1
2005,IRN,Iran (Islamic Rep. of),TUR,Turkey,BEL,Belgium,3
2005,IRN,Iran (Islamic Rep. of),UKR,Ukraine,SWE,Sweden,1
2005,IRN,Iran (Islamic Rep. of),BLR,Belarus,DNK,Denmark,1
2005,IRQ,Iraq,TUR,Turkey,NOR,Norway,3
2005,AFG,Afghanistan,AZE,Azerbaijan,GBR,United Kingdom of Great Britain and Northern Ireland,3
2005,SYR,Syrian Arab Rep.,UKR,Ukraine,SWE,Sweden,8
2005,IRQ,Iraq,TUR,Turkey,USA,United States of America,29
2005,AFG,Afghanistan,BLR,Belarus,USA,United States of America,24
2005,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,305
2005,IRN,Iran (Islamic Rep. of),TUR,Turkey,FIN,Finland,202
2005,AFG,Afghanistan,RUS,Russian Federation,NLD,Netherlands,27
2005,AFG,Afghanistan,RUS,Russian Federation,DNK,Denmark,32
2005,IRN,Iran (Islamic Rep. of),BLR,Belarus,GBR,United Kingdom of Great Britain and Northern Ireland,1
2005,AFG,Afghanistan,TUR,Turkey,NLD,Netherlands,4
2005,SOM,Somalia,TUR,Turkey,USA,United States of America,33
2005,SOM,Somalia,RUS,Russian Federation,IRL,Ireland,1
2005,IRN,Iran (Islamic Rep. of),BLR,Belarus,USA,United States of America,1
2005,IRQ,Iraq,TUR,Turkey,CAN,Canada,3
2005,SOM,Somalia,TUR,Turkey,FIN,Finland,11
2005,SOM,Somalia,RUS,Russian Federation,DNK,Denmark,1
2005,IRN,Iran (Islamic Rep. of),TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,2
2005,AFG,Afghanistan,AZE,Azerbaijan,SWE,Sweden,1
2005,IRQ,Iraq,TUR,Turkey,POL,Poland,1
2005,IRQ,Iraq,ARM,Armenia,CAN,Canada,2
2005,SDN,Sudan,TUR,Turkey,FIN,Finland,1
2005,IRN,Iran (Islamic Rep. of),TUR,Turkey,NLD,Netherlands,30
2005,SDN,Sudan,TUR,Turkey,USA,United States of America,3
2005,AFG,Afghanistan,RUS,Russian Federation,USA,United States of America,169
2005,SOM,Somalia,TUR,Turkey,CAN,Canada,42
2005,AFG,Afghanistan,UKR,Ukraine,DNK,Denmark,4
2005,SOM,Somalia,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,2
2005,SYR,Syrian Arab Rep.,CYP,Cyprus,SWE,Sweden,3
2005,AFG,Afghanistan,AZE,Azerbaijan,CAN,Canada,18
2005,AFG,Afghanistan,UKR,Ukraine,FIN,Finland,4
2005,IRQ,Iraq,TUR,Turkey,NLD,Netherlands,17
2005,AFG,Afghanistan,UKR,Ukraine,USA,United States of America,19
2005,COD,Dem. Rep. of the Congo,RUS,Russian Federation,USA,United States of America,6
2005,SDN,Sudan,TUR,Turkey,CAN,Canada,3
2005,IRN,Iran (Islamic Rep. of),AZE,Azerbaijan,CAN,Canada,8
2005,AFG,Afghanistan,RUS,Russian Federation,SWE,Sweden,16
2005,IRQ,Iraq,UKR,Ukraine,NLD,Netherlands,1
2005,COD,Dem. Rep. of the Congo,UKR,Ukraine,USA,United States of America,2
2005,SOM,Somalia,RUS,Russian Federation,USA,United States of America,6
2005,SYR,Syrian Arab Rep.,TUR,Turkey,CAN,Canada,11
2005,IRQ,Iraq,AZE,Azerbaijan,CAN,Canada,15
2005,IRN,Iran (Islamic Rep. of),RUS,Russian Federation,SWE,Sweden,2
2005,ERI,Eritrea,UKR,Ukraine,USA,United States of America,2
2005,IRQ,Iraq,ALB,Albania,AUS,Australia,3
2005,SDN,Sudan,RUS,Russian Federation,USA,United States of America,1
2005,IRN,Iran (Islamic Rep. of),UKR,Ukraine,CAN,Canada,4
2005,AFG,Afghanistan,RUS,Russian Federation,CAN,Canada,134
2005,AFG,Afghanistan,AZE,Azerbaijan,FIN,Finland,1
2005,SOM,Somalia,RUS,Russian Federation,SWE,Sweden,2
2005,IRN,Iran (Islamic Rep. of),UKR,Ukraine,USA,United States of America,12
2005,IRN,Iran (Islamic Rep. of),TUR,Turkey,AUS,Australia,196
2005,AFG,Afghanistan,TUR,Turkey,USA,United States of America,16
2005,COD,Dem. Rep. of the Congo,RUS,Russian Federation,CAN,Canada,7
2005,AFG,Afghanistan,CYP,Cyprus,FIN,Finland,6
2005,SDN,Sudan,RUS,Russian Federation,SWE,Sweden,1
2005,SOM,Somalia,UKR,Ukraine,USA,United States of America,12
2005,IRQ,Iraq,TUR,Turkey,AUS,Australia,11
2005,SDN,Sudan,RUS,Russian Federation,CAN,Canada,9
2005,IRQ,Iraq,HUN,Hungary,FIN,Finland,1
2005,IRN,Iran (Islamic Rep. of),TUR,Turkey,SWE,Sweden,4
2005,AFG,Afghanistan,RUS,Russian Federation,NOR,Norway,16
2006,SOM,Somalia,TUR,Turkey,USA,United States of America,42
2006,SOM,Somalia,TUR,Turkey,CAN,Canada,64
2006,AFG,Afghanistan,RUS,Russian Federation,CAN,Canada,1066
2006,SDN,Sudan,TUR,Turkey,FIN,Finland,1
2006,COD,Dem. Rep. of the Congo,RUS,Russian Federation,USA,United States of America,1
2006,IRQ,Iraq,TUR,Turkey,AUS,Australia,34
2006,SDN,Sudan,TUR,Turkey,USA,United States of America,1
2006,SDN,Sudan,TUR,Turkey,CAN,Canada,5
2006,COD,Dem. Rep. of the Congo,RUS,Russian Federation,CAN,Canada,2
2006,ERI,Eritrea,RUS,Russian Federation,USA,United States of America,2
2006,SOM,Somalia,TUR,Turkey,AUS,Australia,19
2006,SYR,Syrian Arab Rep.,TUR,Turkey,CAN,Canada,2
2006,SYR,Syrian Arab Rep.,TUR,Turkey,USA,United States of America,1
2006,SDN,Sudan,TUR,Turkey,AUS,Australia,5
2006,IRQ,Iraq,RUS,Russian Federation,CAN,Canada,6
2006,IRQ,Iraq,AZE,Azerbaijan,NOR,Norway,4
2006,IRN,Iran (Islamic Rep. of),RUS,Russian Federation,USA,United States of America,6
2006,IRQ,Iraq,UKR,Ukraine,CAN,Canada,3
2006,AFG,Afghanistan,UKR,Ukraine,USA,United States of America,7
2006,AFG,Afghanistan,RUS,Russian Federation,SWE,Sweden,69
2006,MMR,Myanmar,RUS,Russian Federation,CAN,Canada,1
2006,IRQ,Iraq,RUS,Russian Federation,USA,United States of America,15
2006,IRN,Iran (Islamic Rep. of),UKR,Ukraine,USA,United States of America,11
2006,IRN,Iran (Islamic Rep. of),TUR,Turkey,SWE,Sweden,1
2006,MMR,Myanmar,RUS,Russian Federation,USA,United States of America,1
2006,SOM,Somalia,RUS,Russian Federation,CAN,Canada,2
2006,IRQ,Iraq,UKR,Ukraine,USA,United States of America,5
2006,AFG,Afghanistan,UKR,Ukraine,SWE,Sweden,1
2006,SOM,Somalia,RUS,Russian Federation,USA,United States of America,12
2006,AFG,Afghanistan,TUR,Turkey,CAN,Canada,19
2006,IRN,Iran (Islamic Rep. of),TUR,Turkey,DNK,Denmark,1
2006,ERI,Eritrea,MDA,Rep. of Moldova,GBR,United Kingdom of Great Britain and Northern Ireland,1
2006,SOM,Somalia,UKR,Ukraine,USA,United States of America,4
2006,AFG,Afghanistan,RUS,Russian Federation,FIN,Finland,6
2006,IRQ,Iraq,UKR,Ukraine,SWE,Sweden,4
2006,IRN,Iran (Islamic Rep. of),TUR,Turkey,DEU,Germany,4
2006,AFG,Afghanistan,TUR,Turkey,USA,United States of America,2
2006,IRQ,Iraq,RUS,Russian Federation,NZL,New Zealand,2
2006,COD,Dem. Rep. of the Congo,TUR,Turkey,CAN,Canada,2
2006,IRN,Iran (Islamic Rep. of),UKR,Ukraine,DNK,Denmark,1
2006,AFG,Afghanistan,RUS,Russian Federation,GBR,United Kingdom of Great Britain and Northern Ireland,4
2006,SDN,Sudan,UKR,Ukraine,USA,United States of America,1
2006,AFG,Afghanistan,TUR,Turkey,FIN,Finland,17
2006,IRN,Iran (Islamic Rep. of),ALB,Albania,NLD,Netherlands,1
2006,COD,Dem. Rep. of the Congo,TUR,Turkey,USA,United States of America,2
2006,ERI,Eritrea,TUR,Turkey,CAN,Canada,10
2006,SDN,Sudan,RUS,Russian Federation,GBR,United Kingdom of Great Britain and Northern Ireland,1
2006,COD,Dem. Rep. of the Congo,TUR,Turkey,FIN,Finland,2
2006,AFG,Afghanistan,RUS,Russian Federation,NLD,Netherlands,1
2006,AFG,Afghanistan,AZE,Azerbaijan,CAN,Canada,1
2006,IRN,Iran (Islamic Rep. of),TUR,Turkey,USA,United States of America,1009
2006,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,346
2006,AFG,Afghanistan,TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,3
2006,AFG,Afghanistan,BLR,Belarus,CAN,Canada,23
2006,IRN,Iran (Islamic Rep. of),TUR,Turkey,FIN,Finland,70
2006,SOM,Somalia,UKR,Ukraine,NLD,Netherlands,1
2006,IRQ,Iraq,TUR,Turkey,USA,United States of America,8
2006,IRQ,Iraq,TUR,Turkey,CAN,Canada,21
2006,IRN,Iran (Islamic Rep. of),TUR,Turkey,GBR,United Kingdom of Great Britain and Northern Ireland,1
2006,ERI,Eritrea,MDA,Rep. of Moldova,CAN,Canada,1
2006,SOM,Somalia,TUR,Turkey,FIN,Finland,42
2006,AFG,Afghanistan,RUS,Russian Federation,USA,United States of America,152
2006,IRN,Iran (Islamic Rep. of),TUR,Turkey,AUS,Australia,237
2007,SDN,Sudan,UKR,Ukraine,USA,United States of America,2
2007,SDN,Sudan,MLT,Malta,USA,United States of America,1
2007,AFG,Afghanistan,AZE,Azerbaijan,GBR,United Kingdom of Great Britain and Northern Ireland,1
2007,IRN,Iran (Islamic Rep. of),TUR,Turkey,CAN,Canada,385
2007,AFG,Afghanistan,RUS,Russian Federation,NLD,Netherlands,9
2007,IRN,Iran (Islamic Rep. of),TUR,Turkey,SWE,Sweden,30
2007,ERI,Eritrea,TUR,Turkey,USA,United States of America,2
2007,AFG,Afghanistan,RUS,Russian Federation,USA,United States of America,160
2007,IRQ,Iraq,TUR,Turkey,CAN,Canada,35
2007,IRN,Iran (Islamic Rep. of),TUR,Turkey,USA,United States of America,940
2007,SDN,Sudan,RUS,Russian Federation,FIN,Finland,1
2007,SDN,Sudan,RUS,Russian Federation,NLD,Netherlands,1
2007,AFG,Afghanistan,UKR,Ukraine,SWE,Sweden,10
2007,COD,Dem. Rep. of the Congo,RUS,Russian Federation,USA,United States of America,1
2007,SOM,Somalia,TUR,Turkey,CAN,Canada,94
2007,IRQ,Iraq,TUR,Turkey,USA,United States of America,3100
2007,IRN,Iran (Islamic Rep. of),TUR,Turkey,FIN,Finland,161
2007,IRN,Iran (Islamic Rep. of),TUR,Turkey,NLD,Netherlands,3
2007,IRN,Iran (Islamic Rep. of),UKR,Ukraine,SWE,Sweden,3
2007,ERI,Eritrea,RUS,Russian Federation,USA,United States of America,1
2007,SDN,Sudan,TUR,Turkey,CAN,Canada,5
2007,IRN,Iran (Islamic Rep. of),TUR,Turkey,AUS,Australia,161
2007,SOM,Somalia,TUR,Turkey,USA,United States of America,77
2007,IRQ,Iraq,TUR,Turkey,FIN,Finland,49
2007,IRQ,Iraq,TUR,Turkey,NLD,Netherlands,4
2007,AFG,Afghanistan,AZE,Azerbaijan,NOR,Norway,10
2007,SOM,Somalia,UKR,Ukraine,SWE,Sweden,1
2007,AFG,Afghanistan,RUS,Russian Federation,CAN,Canada,404
2007,IRN,Iran (Islamic Rep. of),RUS,Russian Federation,USA,United States of America,5
2007,IRN,Iran (Islamic Rep. of),TUR,Turkey,IRL,Ireland,1
2007,AFG,Afghanistan,UKR,Ukraine,CAN,Canada,15
2007,IRQ,Iraq,TUR,Turkey,AUS,Australia,198
2007,SDN,Sudan,TUR,Turkey,USA,United States of America,1
2007,SOM,Somalia,TUR,Turkey,NLD,Netherlands,1
2007,AFG,Afghanistan,RUS,Russian Federation,NOR,Norway,31
2007,MMR,Myanmar,RUS,Russian Federation,CAN,Canada,1
2007,ERI,Eritrea,MLT,Malta,PRT,Portugal,2
2007,SOM,Somalia,UKR,Ukraine,CAN,Canada,1
2007,IRQ,Iraq,RUS,Russian Federation,USA,United States of America,13
2007,AFG,Afghanistan,UKR,Ukraine,USA,United States of America,9
2007,IRN,Iran (Islamic Rep. of),UKR,Ukraine,NLD,Netherlands,4
2007,SDN,Sudan,RUS,Russian Federation,NOR,Norway,1
2007,SOM,Somalia,RUS,Russian Federation,CAN,Canada,1
2007,SOM,Somalia,MLT,Malta,PRT,Portugal,10
2007,SDN,Sudan,UKR,Ukraine,CAN,Canada,1
2007,SOM,Somalia,RUS,Russian Federation,USA,United States of America,1
2007,ERI,Eritrea,UKR,Ukraine,USA,United States of America,1
2007,IRQ,Iraq,SRB,Serbia and Kosovo: S/RES/1244 (1999),CAN,Canada,19
2007,SYR,Syrian Arab Rep.,UKR,Ukraine,CAN,Canada,8
2007,AFG,Afghanistan,AZE,Azerbaijan,SWE,Sweden,4
2007,AFG,Afghanistan,TUR,Turkey,DEU,Germany,1
2007,SDN,Sudan,RUS,Russian Federation,USA,United States of America,2
2007,SDN,Sudan,RUS,Russian Federation,NZL,New Zealand,1
2007,IRN,Iran (Islamic Rep. of),UKR,Ukraine,USA,United States of America,5
2007,IRQ,Iraq,GEO,Georgia,DNK,Denmark,1
2007,AFG,Afghanistan,TUR,Turkey,CAN,Canada,33
